price_text,title,location,description,details_url,photos_text,contact_info,agency_name,agency_url,search_url,scraped_at
80 000 €156 466.40 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Българово, област Бургас","Нива, кат. 3, с Аренден договор до 31.12.2024 г. и рента 1023 €/год., 30 дка, Марина Реал, предлага за продажба Поземлени имоти на тихо и спокойно място в землището на гр. Българ ..., тел.: 0877588189",//www.imot.bg/obiava-1s171828734734270-prodava-zemedelska-zemya-oblast-burgas-gr-balgarovo,Повече детайлии 4 снимки,0877588189,МАРИНА РЕАЛ,//marinareal.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.602930
11 900 €23 274.38 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Каблешково, област Бургас","Нива, кат. 3, 6 дка, Симеонова могила, Нива 3-та категория в землището на Каблешково, местност Симеонова могила, с идентификатор - 35033.10 ..., тел.: 0889797870",//www.imot.bg/obiava-1s155871609197452-prodava-zemedelska-zemya-oblast-burgas-gr-kableshkovo-simeonova-mogila,Повече детайлии 3 снимки,0889797870,123 ПРОПЪРТИС,//123properties.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.603768
14 800 €28 946.28 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Каблешково, област Бургас","Нива, кат. 3, 4.43 дка, Земеделска земя 4.43 дка, местност Прокара, атрактивен имот за инвестиции с излаз на асфалтов път. К ..., тел.: 0878123459",//www.imot.bg/obiava-1s176340964312705-prodava-zemedelska-zemya-oblast-burgas-gr-kableshkovo,Повече детайли,0878123459,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.604638
76 000 €148 643.08 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Каблешково, област Бургас","Нива, кат. 3, 4.218 дка, За повече информация обадете ни се на тел: 0882 817 497 или 056 828 449 и цитирайте референтния номе ..., тел.: 0882817497",//www.imot.bg/obiava-1s176242786464389-prodava-zemedelska-zemya-oblast-burgas-gr-kableshkovo,Повече детайлии 5 снимки,0882817497,БЪЛГЕРИАН ПРОПЕРТИС,//newbulprop.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.605473
Цена при запитване,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Карнобат, област Бургас","Ливада, кат. 3, 26 дка, м-т Дренака, Ливада с площ 25 963 кв. м., 3-та категория, имот   188, кв. 516. Е-mail за връзка: RentAndSalesREL@ ..., тел.: 0894 500 755",//www.imot.bg/obiava-1s165951057660509-prodava-zemedelska-zemya-oblast-burgas-gr-karnobat-m-t-drenaka,Повече детайлии 2 снимки,0894 500 755,УНИКРЕДИТ БУЛБАНК,//unicreditbulbank.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.606315
882 720 €1 726 450.26 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Несебър, област Бургас","Нива, кат. 3, 7356 дка, парцелът се намира на главния път за Варна в Сл.бряг между к.Форт нокс и Лидл, тел.: 0898627283",//www.imot.bg/obiava-1s170409175197923-prodava-zemedelska-zemya-oblast-burgas-gr-nesebar,Повече детайли,0898627283,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.607180
13 300 €26 012.54 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Обзор, област Бургас","Нива, кат. 3, с Аренден договор до 30.05.2025 г. и рента 20 €/год., 8.996 дка, с. Попович на 8км., ЗЕМЕДЕЛСКА ЗЕМЯ в с. Поповична 8км. от Обзор на 1200м. от регулацията - граничи с река - на 100м. от ..., тел.: 0884779233",//www.imot.bg/obiava-1s161684906910403-prodava-zemedelska-zemya-oblast-burgas-gr-obzor-s-popovich-na-8km,Повече детайлии 10 снимки,0884779233,МД ОБЗОР ЕООД,//mdobzor.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.608035
38 400 €75 103.87 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Обзор, област Бургас","Нива, кат. 3, 3.2 дка, Лъкшъри Инвестмент Ви представя чудесен ПИ за продажба в гр. Обзор.  Поземлен имот: 53045.172.34 Пло ..., тел.: 0877 093 371",//www.imot.bg/obiava-1s166723610684614-prodava-zemedelska-zemya-oblast-burgas-gr-obzor,Повече детайлии 13 снимки,0877 093 371,ЛЪКШЪРИ  ИНВЕСТМЪНТ,//luxuryinvestment.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.608875
63 000 €123 217.29 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Обзор, област Бургас","Лозе, кат. 3, 2.974 дка, МЕСТНОСТ МЕШЕЛИКА, ЗЕМЕДЕЛСКА ЗЕМЯ В ЮЖНАТА КУРОРТНА ЗОНА НА ГРАД ОБЗОР  С КРАСИВА МОРСКА И ПРИРОДНА ГЛЕДКА  ЦЕНА ОТ 63 ..., тел.: 0988777740",//www.imot.bg/obiava-1s168417117097354-prodava-zemedelska-zemya-oblast-burgas-gr-obzor-mestnost-meshelika,Повече детайлии 6 снимки,0988777740,АРГОИМОТИ,//argoimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.609714
96 000 €187 759.68 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Обзор, област Бургас","Нива, кат. 3, с Аренден договор до 12.03.2026 г. и рента 20 €/год., 9.6 дка, с лице към главен път, Предлагаме Ви за продажба земеделски имот с начин на трайно ползване 'нива', категория 'трета', разп ..., тел.: 0884779233",//www.imot.bg/obiava-1s174230719553502-prodava-zemedelska-zemya-oblast-burgas-gr-obzor-s-litse-kam-glaven-pat,Повече детайлии 2 снимки,0884779233,МД ОБЗОР ЕООД,//mdobzor.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.610549
16 800 €32 857.94 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Поморие, област Бургас","Овощна градина, кат. 3, с Аренден договор до 30.09.2026 г. и рента 71 €/год., 2.8 дка, КРОТИРЯ, Продавам поземлен имот в местността Кротиря, до новия обходен път на Поморие, със статут на земеделс ..., тел.: 0878939878",//www.imot.bg/obiava-1s164174167382349-prodava-zemedelska-zemya-oblast-burgas-gr-pomorie-krotirya,Повече детайлии 7 снимки,0878939878,ОАНИТ - ОФИС КОРИНОВ,//korinov.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.611377
27 000 €52 807.41 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Поморие, област Бургас","Нива, кат. 3, с Аренден договор до 01.06.2024 г. и рента 153 €/год., 6 дка, До летище Сарафово., тел.: 0887095640",//www.imot.bg/obiava-1s170655548175189-prodava-zemedelska-zemya-oblast-burgas-gr-pomorie,Повече детайли,0887095640,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.612243
32 000 €62 586.56 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Поморие, област Бургас","Нива, кат. 3, 6 дка, м. Кротиря, Земеделска земя в землището на Поморие  ПРАВИЛНА,ПРАВОЪГЪЛНА ФОРМА! РАВЕН ТЕРЕН! ПАНОРАМА МОРЕ! Петр ..., тел.: 0886088088",//www.imot.bg/obiava-1s173714234802924-prodava-zemedelska-zemya-oblast-burgas-gr-pomorie-m-krotirya,Повече детайлии 4 снимки,0886088088,ПЕТРАКИЕВИ ООД,//petrakievi.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.613065
46 900 €91 728.43 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Поморие, област Бургас","Нива, кат. 3, 3.4 дка, Представяме на Вашето внимание земеделска земя в близост до главния път Поморие - Ахелой Категория 3 ..., тел.: 0883930330",//www.imot.bg/obiava-1s174082010578471-prodava-zemedelska-zemya-oblast-burgas-gr-pomorie,Повече детайли,0883930330,МИЛЕНИУМ ЕСТЕЙТС,//millennium.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.613905
102 258.38 €200 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Поморие, област Бургас","Лозе, кат. 3, 20 дка, област Бургас, община Поморие, м. ГИГАНТ, Земеделска, категория 3, НТП Лозе, площ 19995 кв.м, тел.: 0887527705",//www.imot.bg/obiava-1s165719226766810-prodava-zemedelska-zemya-oblast-burgas-gr-pomorie,Повече детайли,0887527705,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.614764
314 950 €615 988.66 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Поморие, област Бургас","Нива, кат. 3, 6299 дка, Сарафово, 🚨Цена: 314 950  евро (615 989 лв.)🚨 ТедИмоти  предлага парцел за жилищно строителств ..., тел.: 0882166155",//www.imot.bg/obiava-1s175862987558253-prodava-zemedelska-zemya-oblast-burgas-gr-pomorie-sarafovo,Повече детайли,0882166155,ТЕДИМОТИ,//tedimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.615586
Цена при запитване,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Поморие, област Бургас","Нива, кат. 3, 4504 дка, Сарафово, 🚨Цена: 180 160   (352 362 лв.)🚨 ТедИмоти предлага парцел за жилищно строителство в м ..., тел.: 0882166155",//www.imot.bg/obiava-1s175863216825882-prodava-zemedelska-zemya-oblast-burgas-gr-pomorie-sarafovo,Повече детайли,0882166155,ТЕДИМОТИ,//tedimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.616400
175 000 €342 270.25 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Приморско, област Бургас","Нива, кат. 3, 3.469 дка, АРГОС НЕДВИЖИМИ ИМОТИ продава парцел в гр. Приморско, в близост до пътя Бургас Приморско. Имотът е с ..., тел.: 0899937211",//www.imot.bg/obiava-1s174894289289444-prodava-zemedelska-zemya-oblast-burgas-gr-primorsko,Повече детайли,0899937211,АРГОС,//argosdom.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.617238
320 000 €625 865.60 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Свети Влас, област Бургас","Нива, кат. 3, 4 дка, 457727 Продавам земеделска земя в местност Юрта над пътя, гр. Свети Влас.  Край имотът са построени  ..., тел.: 0883940214",//www.imot.bg/obiava-1s176286378295598-prodava-zemedelska-zemya-oblast-burgas-gr-sveti-vlas,Повече детайлии 2 снимки,0883940214,МИРЕЛА - БУРГАС,//mirela-burgas.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.618066
73 000 €142 775.59 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Созопол, област Бургас","Изоставена орна земя, кат. 1, 0.914 дка,   За всеки, който иска да усети какво е да живееш с очи  към морето , тел.: 0885680800",//www.imot.bg/obiava-1s176830964556033-prodava-zemedelska-zemya-oblast-burgas-gr-sozopol,Повече детайли,0885680800,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.618921
87 300 €170 743.96 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Созопол, област Бургас","Нива, кат. 1, 1 дка, Мисаря, Ниа Пропърти Груп продава парцел за жил.строителство, в местност  Мисаря , гр. Созопол  Имотът е сит ..., тел.: 0890477801",//www.imot.bg/obiava-1s176856856557222-prodava-zemedelska-zemya-oblast-burgas-gr-sozopol-misarya,Повече детайлии 2 снимки,0890477801,НИА ПРОПЪРТИ ГРУП ЕООД,//niaproperty.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.619755
99 000 €193 627.17 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Созопол, област Бургас","Нива, кат. 1, 1.8 дка, местност Каваци, Земеделска земя с възможност за смяна на статута на УПИ Вода и ток в непосредствена близост до имота ..., тел.: 0888283908",//www.imot.bg/obiava-1s165513122590591-prodava-zemedelska-zemya-oblast-burgas-gr-sozopol-mestnost-kavatsi,Повече детайлии 2 снимки,0888283908,АНГЕЛОВ,//angelov.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:08.620573
