title,details_url,location,price_text,property_type_text,area_text,construction_type,year_text,floor_text,description,agency_name,search_url,scraped_at
Двустаен апартамент 85 кв.м Тухла 2022 г. 2 етаж Непоследен,/dvustaen-apartament-85-kv-m-tuhla-2022-g-2-etaj-neposleden-10715664,"Дианабад, София",Цена:265 000 €(518 294.95 лв.),Двустаен апартамент в Дианабад,85 кв.м,Тухла,2022 г.,2 етаж,"Представяме Ви ДВУСТАЕН апартамент, който е част от жилищна сграда.. 

Апартаментът се намира на втори етаж и е с обща площ84,80кв.м. (застр. площ 70,07 кв.м. + общи части14,73 кв.м.). Апартаментът им..",ПД имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:43.181259
Тристаен апартамент 210 кв.м Тухла 2024 г. 5 етаж Последен етаж,/tristaen-apartament-210-kv-m-tuhla-2024-g-5-etaj-posleden-etaj-10713284,"Дианабад, София",Цена:550 000 €(1 075 706.50 лв.),Тристаен апартамент в Дианабад,210 кв.м,Тухла,2024 г.,5 етаж,"Предлагам на вашето внимание апртамент в нова жилищна сграда пред акт 16 в близост до х-л Вега; Отлична комуникация в близост до спирки на градски транспорт, магазини и др. Разпределение: дневна с тра..",ПД имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:43.185936
"Тристаен, продажба, ж.к Редута",/tristaen-prodajba-j-k-reduta-10712468,"Редута, София",Цена:165 000 €(322 711.95 лв.),Тристаен апартамент в Редута,110 кв.м,Тухла,2007 г.,1 етаж,"Титан Пропъртис - офис Хиподрума с радост предлага на Вашето внимание тристаен апартамент в продажба в кв. Редута, София. Обща площ 110 кв.м. и функционално разпределение в нова четириетажна сграда. Н..",ТИТАН ПРОПЪРТИС СОФИЯ ООД,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:43.190513
Двустаен апартамент 60 кв.м Тухла 1979 г. 2 етаж Непоследен,/dvustaen-apartament-60-kv-m-tuhla-1979-g-2-etaj-neposleden-10711898,"Сухата река, София",Цена:172 990 €(338 339.03 лв.),Двустаен апартамент в Сухата река,60 кв.м,Тухла,1979 г.,2 етаж,"Предлагам апартамент на комуникативно място в близо до детски учебни заведения, магазини, спирки на градски транспорт и бърз достъп до бул. Ботевградско шосе. Жилището има следното разпределение: Антр..",ПД имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:43.195068
Двустаен апартамент 50 кв.м Тухла 2025 г. 6 етаж Последен етаж,/dvustaen-apartament-50-kv-m-tuhla-2025-g-6-etaj-posleden-etaj-10711892,"Дървеница, София",Цена:140 000 €(273 816.20 лв.),Двустаен апартамент в Дървеница,50 кв.м,Тухла,2025 г.,6 етаж,"Предлагам на вашето внимание апартамент в нова сграда със съвременна архитектура и дизайн, висококачествени материали и уютна среда за пълноценен живот. Разположен е в близост до бул. Андрей Ляпчев в ..",ПД имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:43.202348
"Продажба на двустаен апартамент, Медицинска академия",/prodajba-na-dvustaen-apartament-medicinska-akademiya-10125198,"Медицинска академия, София",Цена:230 000 €(449 840.90 лв.),Двустаен апартамент в Медицинска академия,73 кв.м,Тухла,2005 г.,2 етаж,"... ИЗКЛЮЧИТЕЛЕН..., 
Като ЛОКАЦИЯ, дадености, екстериор и интериор недвижим имот. 
Жилището се помещава в сравнително НОВА тухлена сграда от 2005 г. 
НАМИРА се до кръстовището на ул. „Св. Георги С..",АРСЕНАЛ недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:43.208236
"Двустаен апартамент за продажба, Хиподрума",/dvustaen-apartament-za-prodajba-hipodruma-10125234,"Хиподрума, София",Цена:230 000 €(449 840.90 лв.),Двустаен апартамент в Хиподрума,73 кв.м,Тухла,2005 г.,2 етаж,"... ИЗКЛЮЧИТЕЛЕН..., 
Като ЛОКАЦИЯ, дадености, екстериор и интериор недвижим имот. 
Жилището се помещава в сравнително НОВА тухлена сграда от 2005 г. 
НАМИРА се до кръстовището на ул. „Св. Георги С..",АРСЕНАЛ недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:43.213094
Двустаен за продажба в ж.к. Сухата река,/dvustaen-za-prodajba-v-j-k-suhata-reka-10711525,"Сухата река, София",Цена:275 000 €(537 853.25 лв.),Двустаен апартамент в Сухата река,96 кв.м,Тухла,2025 г.,3 етаж,"Открийте мястото, където ще се чувствате у дома от първия момент. 

Титан Пропъртис с радост предлага на Вашето внимание двустаен апартамент за продажба в ж.к. Сухата река. Жилището с площ 96 кв.м. ..",Titan Properties,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:43.218392
"Уникален, бутиков, дизайнерски 2-стаен апартамент в южен квартал",/unikalen-butikov-dizainerski-2-staen-apartament-v-yujen-kvartal-9887501,"Борово, София",Цена:230 000 €(449 840.90 лв.),Двустаен апартамент в Борово,55 кв.м,Тухла,1975 г.,2 етаж,"Aticante Estate представя бутиков, дизайнерски апартамент, с артистичен характер и неповторими акценти. 

Кварталът е Борово, на много тиха и озеленена улица. 
Намира се на ул. Дечко Йорданов, бл 1..",iG. A.,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:45.266438
"3-стаен, София, Хиподрума, 74 кв.м., 245000 €",/3-staen-sofiya-hipodruma-74-kv-m-245000-10710281,"Хиподрума, София",Цена:245 000 €(479 178.35 лв.),Тристаен апартамент в Хиподрума,74 кв.м,ЕПК/ПК,,2 етаж,"Тристаен апартамент, разположен в един от най-предпочитаните и комуникативни райони на София - кв. Хиподрума. Сградата е изцяло санирана и с поддържан вход с контролиран достъп и видеонаблюдение. 

..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:45.270808
Тристаен апартамент в ж.к. Белите брези! Комуникативна локация!,/tristaen-apartament-v-j-k-belite-brezi-komunikativna-lokaciya-10709771,"Белите Брези, София",Цена:464 900 €(909 265.37 лв.),Тристаен апартамент в Белите Брези,135 кв.м,Тухла,2026 г.,7 етаж,"КУПИ ЗА EUR 1742 на месец! 

За да не изпуснете този имот, обадете се сега и цитирайте този код: 27071. 

’БЕСТ СЕЛЪРС’ предлага на Вашето внимание тристаен апартамент в ж.к. ”Белите Брези”. 

Р..",Best Sellers,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:45.275385
Тристаен апартамент в изцяло нова сграда! ж.к. Белите брези!,/tristaen-apartament-v-izcyalo-nova-sgrada-j-k-belite-brezi-10709743,"Белите Брези, София",Цена:514 100 €(1 005 492.20 лв.),Тристаен апартамент в Белите Брези,154 кв.м,Тухла,2026 г.,7 етаж,"КУПИ ЗА EUR 1926 на месец! 

За да не изпуснете този имот, обадете се сега и цитирайте този код: 27070. 

’БЕСТ СЕЛЪРС’ предлага на Вашето внимание тристаен апартамент в ж.к. ”Белите Брези”. 

Р..",Best Sellers,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:45.280490
Тристаен апартамент! ж.к. Белите брези! Комуникативна локация!,/tristaen-apartament-j-k-belite-brezi-komunikativna-lokaciya-10709725,"Белите Брези, София",Цена:405 200 €(792 502.32 лв.),Тристаен апартамент в Белите Брези,123 кв.м,Тухла,2026 г.,6 етаж,"КУПИ ЗА EUR 1518 на месец! 

За да не изпуснете този имот, обадете се сега и цитирайте този код: 27069. 

’БЕСТ СЕЛЪРС’ предлага на Вашето внимание тристаен апартамент в ж.к. ”Белите Брези”. 

Р..",Best Sellers,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:19:45.284975
