id,,url,title,location,description,price,photos,main_photo,is_favorite,reference_number,contact_info,price_per_m2,floor,is_top_ad
1590216,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-168m2-sofiya-zhk.-ovcha-kupel/as1590216,"Тристаен, 168m²","жк. Овча Купел, София",Обзаведен,"{'value': '369,000', 'currency': 'EUR', 'price_per_square_meter': '2,196 EUR/m²'}","['https://homes.bg/2024-09-28_1/111412939', 'https://homes.bg/2024-09-28_1/111412940', 'https://homes.bg/2024-09-28_1/111412941', 'https://homes.bg/2024-09-28_1/111412942', 'https://homes.bg/2024-09-28_1/111412943', 'https://homes.bg/2024-09-28_1/111412944', 'https://homes.bg/2024-09-28_1/111412945', 'https://homes.bg/2024-09-28_1/111412946', 'https://homes.bg/2024-09-28_1/111412947', 'https://homes.bg/2024-09-28_1/111412948']",https://homes.bg/2024-09-28_1/111412939,False,,,,,
1567768,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-71m2-sofiya-zhk.-ovcha-kupel/as1567768,"Двустаен, 71m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '119,000', 'currency': 'EUR', 'price_per_square_meter': '1,676 EUR/m²'}","['https://homes.bg/2024-05-24_2/109757781', 'https://homes.bg/2024-05-24_2/109757782']",https://homes.bg/2024-05-24_2/109757781,False,,,,,
1587497,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-61m2-sofiya-zhk.-ovcha-kupel/as1587497,"Двустаен, 61m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '105,000', 'currency': 'EUR', 'price_per_square_meter': '1,721 EUR/m²'}","['https://homes.bg/2024-09-14_2/111239338', 'https://homes.bg/2024-09-14_2/111239339', 'https://homes.bg/2024-09-14_2/111239340']",https://homes.bg/2024-09-14_2/111239338,False,,,,,
1587782,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-252m2-sofiya-zhk.-ovcha-kupel/as1587782,"Тристаен, 252m²","жк. Овча Купел, София","Тухла, Локално отопление","{'value': '232,000', 'currency': 'EUR', 'price_per_square_meter': '920 EUR/m²'}","['https://homes.bg/2024-09-14_2/111237813', 'https://homes.bg/2024-09-14_2/111237814']",https://homes.bg/2024-09-14_2/111237813,False,,,,,
1587781,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-72m2-sofiya-zhk.-ovcha-kupel/as1587781,"Двустаен, 72m²","жк. Овча Купел, София","Тухла, Локално отопление","{'value': '119,000', 'currency': 'EUR', 'price_per_square_meter': '1,652 EUR/m²'}","['https://homes.bg/2024-09-14_2/111237811', 'https://homes.bg/2024-09-14_2/111237812']",https://homes.bg/2024-09-14_2/111237811,False,,,,,
1587465,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-99m2-sofiya-zhk.-ovcha-kupel/as1587465,"Тристаен, 99m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '139,000', 'currency': 'EUR', 'price_per_square_meter': '1,404 EUR/m²'}","['https://homes.bg/2024-09-13_2/111224800', 'https://homes.bg/2024-09-13_2/111224801']",https://homes.bg/2024-09-13_2/111224800,False,,,,,
1587722,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-80m2-sofiya-zhk.-ovcha-kupel/as1587722,"Тристаен, 80m²","жк. Овча Купел, София","Тухла, Обзаведен, Локално отопление","{'value': '225,000', 'currency': 'EUR', 'price_per_square_meter': '2,812 EUR/m²'}","['https://homes.bg/2024-09-13_1/111223518', 'https://homes.bg/2024-09-13_1/111223521', 'https://homes.bg/2024-09-13_1/111223517', 'https://homes.bg/2024-09-13_1/111223525', 'https://homes.bg/2024-09-13_1/111223533', 'https://homes.bg/2024-09-13_1/111223523', 'https://homes.bg/2024-09-13_1/111223529', 'https://homes.bg/2024-09-13_1/111223527', 'https://homes.bg/2024-09-13_1/111223519', 'https://homes.bg/2024-09-13_1/111223531']",https://homes.bg/2024-09-13_1/111223518,False,,,,,
1551756,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-132m2-sofiya-zhk.-ovcha-kupel/as1551756,"Тристаен, 132m²","жк. Овча Купел, София","Тухла, Необзаведен, Локално отопление","{'value': '231,370', 'currency': 'EUR', 'price_per_square_meter': '1,752 EUR/m²'}","['https://homes.bg/2024-09-12_2/111220509', 'https://homes.bg/2024-09-12_2/111220510', 'https://homes.bg/2024-09-12_2/111220511', 'https://homes.bg/2024-09-12_2/111220512', 'https://homes.bg/2024-09-12_2/111220513']",https://homes.bg/2024-09-12_2/111220509,False,,,,,
1579285,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-84m2-sofiya-zhk.-ovcha-kupel/as1579285,"Двустаен, 84m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '134,470', 'currency': 'EUR', 'price_per_square_meter': '1,600 EUR/m²'}","['https://homes.bg/2024-09-12_2/111220389', 'https://homes.bg/2024-09-12_2/111220390', 'https://homes.bg/2024-09-12_2/111220391', 'https://homes.bg/2024-09-12_2/111220392', 'https://homes.bg/2024-09-12_2/111220393', 'https://homes.bg/2024-09-12_2/111220394']",https://homes.bg/2024-09-12_2/111220389,False,,,,,
1541645,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-122m2-sofiya-zhk.-ovcha-kupel/as1541645,"Тристаен, 122m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '144,000', 'currency': 'EUR', 'price_per_square_meter': '1,180 EUR/m²'}","['https://homes.bg/2024-09-12_2/111220395', 'https://homes.bg/2024-09-12_2/111220396', 'https://homes.bg/2024-09-12_2/111220397', 'https://homes.bg/2024-09-12_2/111220398', 'https://homes.bg/2024-09-12_2/111220399', 'https://homes.bg/2024-09-12_2/111220400', 'https://homes.bg/2024-09-12_2/111220401', 'https://homes.bg/2024-09-12_2/111220402', 'https://homes.bg/2024-09-12_2/111220403', 'https://homes.bg/2024-09-12_2/111220404']",https://homes.bg/2024-09-12_2/111220395,False,,,,,
1580212,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-159m2-sofiya-zhk.-ovcha-kupel/as1580212,"Тристаен, 159m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '303,468', 'currency': 'EUR', 'price_per_square_meter': '1,908 EUR/m²'}","['https://homes.bg/2024-09-09_2/111162251', 'https://homes.bg/2024-09-09_2/111162252', 'https://homes.bg/2024-09-09_2/111162253']",https://homes.bg/2024-09-09_2/111162251,False,,,,,
1579944,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-20m2-sofiya-zhk.-ovcha-kupel/as1579944,"Гараж, 20m²","жк. Овча Купел, София",Тухла,"{'value': '23,000', 'currency': 'EUR', 'price_per_square_meter': '1,150 EUR/m²'}",['https://homes.bg/2024-09-07_2/111150254'],https://homes.bg/2024-09-07_2/111150254,False,,,,,
1429392,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-67m2-sofiya-zhk.-ovcha-kupel/as1429392,"Тристаен, 67m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '148,280', 'currency': 'EUR', 'price_per_square_meter': '2,213 EUR/m²'}","['https://homes.bg/2024-09-03_2/111106343', 'https://homes.bg/2024-09-03_2/111106344', 'https://homes.bg/2024-09-03_2/111106345', 'https://homes.bg/2024-09-03_2/111106346', 'https://homes.bg/2024-09-03_2/111106347', 'https://homes.bg/2024-09-03_2/111106348', 'https://homes.bg/2024-09-03_2/111106349', 'https://homes.bg/2024-09-03_2/111106350', 'https://homes.bg/2024-09-03_2/111106351', 'https://homes.bg/2024-09-03_2/111106352']",https://homes.bg/2024-09-03_2/111106343,False,,,,,
1580207,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-145m2-sofiya-zhk.-ovcha-kupel/as1580207,"Тристаен, 145m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '254,502', 'currency': 'EUR', 'price_per_square_meter': '1,755 EUR/m²'}","['https://homes.bg/2024-09-03_2/111106158', 'https://homes.bg/2024-09-03_2/111106159', 'https://homes.bg/2024-09-03_2/111106160']",https://homes.bg/2024-09-03_2/111106158,False,,,,,
1574196,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-80m2-sofiya-zhk.-ovcha-kupel/as1574196,"Тристаен, 80m²","жк. Овча Купел, София","Тухла, Обзаведен, Електричество","{'value': '225,000', 'currency': 'EUR', 'price_per_square_meter': '2,812 EUR/m²'}","['https://homes.bg/2024-08-31_2/111067762', 'https://homes.bg/2024-08-31_2/111067763', 'https://homes.bg/2024-08-31_2/111067764', 'https://homes.bg/2024-08-31_2/111067765', 'https://homes.bg/2024-08-31_2/111067766', 'https://homes.bg/2024-08-31_2/111067767', 'https://homes.bg/2024-08-31_2/111067768', 'https://homes.bg/2024-08-31_2/111067769']",https://homes.bg/2024-08-31_2/111067762,False,,,,,
1576606,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-170m2-sofiya-zhk.-ovcha-kupel/as1576606,"Четиристаен, 170m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '260,000', 'currency': 'EUR', 'price_per_square_meter': '1,529 EUR/m²'}","['https://homes.bg/2024-08-29_2/111047451', 'https://homes.bg/2024-08-29_2/111047452', 'https://homes.bg/2024-08-29_2/111047453', 'https://homes.bg/2024-08-29_2/111047454', 'https://homes.bg/2024-08-29_2/111047455', 'https://homes.bg/2024-08-29_2/111047456', 'https://homes.bg/2024-08-29_2/111047457', 'https://homes.bg/2024-08-29_2/111047458', 'https://homes.bg/2024-08-29_2/111047459', 'https://homes.bg/2024-08-29_2/111047460']",https://homes.bg/2024-08-29_2/111047451,False,,,,,
1578310,as,https://homes.bg/offer/apartament-za-prodazhba/ednostaen-52m2-sofiya-zhk.-ovcha-kupel/as1578310,"Едностаен, 52m²","жк. Овча Купел, София","Тухла, Обзаведен, Без отопление","{'value': '114,000', 'currency': 'EUR', 'price_per_square_meter': '2,192 EUR/m²'}","['https://homes.bg/2024-08-26_2/110993161', 'https://homes.bg/2024-08-26_2/110993162', 'https://homes.bg/2024-08-26_2/110993163', 'https://homes.bg/2024-08-26_2/110993164', 'https://homes.bg/2024-08-26_2/110993165', 'https://homes.bg/2024-08-26_2/110993166', 'https://homes.bg/2024-08-26_2/110993167', 'https://homes.bg/2024-08-26_2/110993168', 'https://homes.bg/2024-08-26_2/110993169', 'https://homes.bg/2024-08-26_2/110993170']",https://homes.bg/2024-08-26_2/110993161,False,,,,,
1584512,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-196m2-sofiya-zhk.-ovcha-kupel/as1584512,"Четиристаен, 196m²","жк. Овча Купел, София","Тухла, Необзаведен, ТЕЦ","{'value': '270,000', 'currency': 'EUR', 'price_per_square_meter': '1,377 EUR/m²'}","['https://homes.bg/2024-08-24_2/110983597', 'https://homes.bg/2024-08-24_2/110983598', 'https://homes.bg/2024-08-24_2/110983599', 'https://homes.bg/2024-08-24_2/110983600', 'https://homes.bg/2024-08-24_2/110983601', 'https://homes.bg/2024-08-24_2/110983602', 'https://homes.bg/2024-08-24_2/110983603', 'https://homes.bg/2024-08-24_2/110983604', 'https://homes.bg/2024-08-24_2/110983605', 'https://homes.bg/2024-08-24_2/110983606']",https://homes.bg/2024-08-24_2/110983597,False,,,,,
1583758,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-99m2-sofiya-zhk.-ovcha-kupel/as1583758,"Тристаен, 99m²","жк. Овча Купел, София","Тухла, Необзаведен, Локално отопление","{'value': '164,150', 'currency': 'EUR', 'price_per_square_meter': '1,658 EUR/m²'}","['https://homes.bg/2024-08-20_2/110913615', 'https://homes.bg/2024-08-20_2/110913614', 'https://homes.bg/2024-08-20_2/110913616', 'https://homes.bg/2024-08-20_2/110913613']",https://homes.bg/2024-08-20_2/110913615,False,,,,,
1566736,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-98m2-sofiya-zhk.-ovcha-kupel/as1566736,"Тристаен, 98m²","жк. Овча Купел, София","Тухла, Необзаведен, Прокарва се","{'value': '181,837', 'currency': 'EUR', 'price_per_square_meter': '1,855 EUR/m²'}","['https://homes.bg/2024-05-19_1/109691219', 'https://homes.bg/2024-05-19_1/109691220', 'https://homes.bg/2024-05-19_1/109691221']",https://homes.bg/2024-05-19_1/109691219,False,,,,,
1519012,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-64m2-sofiya-zhk.-ovcha-kupel/as1519012,"Тристаен, 64m²","жк. Овча Купел, София","Тухла, Необзаведен, Прокарва се","{'value': '141,262', 'currency': 'EUR', 'price_per_square_meter': '2,207 EUR/m²'}","['https://homes.bg/2023-09-22_1/104767369', 'https://homes.bg/2023-09-22_1/104767371']",https://homes.bg/2023-09-22_1/104767369,False,,,,,
1519016,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-67m2-sofiya-zhk.-ovcha-kupel/as1519016,"Тристаен, 67m²","жк. Овча Купел, София","Тухла, Необзаведен, Прокарва се","{'value': '151,650', 'currency': 'EUR', 'price_per_square_meter': '2,263 EUR/m²'}","['https://homes.bg/2023-09-22_1/104767384', 'https://homes.bg/2023-09-22_1/104767386']",https://homes.bg/2023-09-22_1/104767384,False,,,,,
1529673,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-97m2-sofiya-zhk.-ovcha-kupel/as1529673,"Тристаен, 97m²","жк. Овча Купел, София","Тухла, Необзаведен, Прокарва се","{'value': '199,752', 'currency': 'EUR', 'price_per_square_meter': '2,059 EUR/m²'}","['https://homes.bg/2023-11-10_1/107155421', 'https://homes.bg/2023-11-10_1/107155423', 'https://homes.bg/2023-11-10_1/107155425', 'https://homes.bg/2023-11-10_1/107155427', 'https://homes.bg/2023-11-10_1/107155429']",https://homes.bg/2023-11-10_1/107155421,False,,,,,
1518999,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-113m2-sofiya-zhk.-ovcha-kupel/as1518999,"Тристаен, 113m²","жк. Овча Купел, София","Тухла, Необзаведен, Прокарва се","{'value': '225,100', 'currency': 'EUR', 'price_per_square_meter': '1,992 EUR/m²'}","['https://homes.bg/2023-09-22_1/104767263', 'https://homes.bg/2023-09-22_1/104767265', 'https://homes.bg/2023-09-22_1/104767266']",https://homes.bg/2023-09-22_1/104767263,False,,,,,
1519004,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-zhk.-ovcha-kupel/as1519004,"Двустаен, 65m²","жк. Овча Купел, София","Тухла, Необзаведен, Прокарва се","{'value': '113,068', 'currency': 'EUR', 'price_per_square_meter': '1,739 EUR/m²'}","['https://homes.bg/2023-09-22_1/104767288', 'https://homes.bg/2023-09-22_1/104767290', 'https://homes.bg/2023-09-22_1/104767292', 'https://homes.bg/2023-09-22_1/104767294']",https://homes.bg/2023-09-22_1/104767288,False,,,,,
1519023,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-64m2-sofiya-zhk.-ovcha-kupel/as1519023,"Двустаен, 64m²","жк. Овча Купел, София","Тухла, Необзаведен, Прокарва се","{'value': '111,738', 'currency': 'EUR', 'price_per_square_meter': '1,745 EUR/m²'}","['https://homes.bg/2023-09-22_1/104767424', 'https://homes.bg/2023-09-22_1/104767426', 'https://homes.bg/2023-09-22_1/104767428', 'https://homes.bg/2023-09-22_1/104767430']",https://homes.bg/2023-09-22_1/104767424,False,,,,,
1530922,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-70m2-sofiya-zhk.-ovcha-kupel/as1530922,"Двустаен, 70m²","жк. Овча Купел, София","Тухла, Необзаведен, Прокарва се","{'value': '135,857', 'currency': 'EUR', 'price_per_square_meter': '1,940 EUR/m²'}","['https://homes.bg/2023-11-16_1/107297148', 'https://homes.bg/2023-11-16_1/107297149', 'https://homes.bg/2023-11-16_1/107297150', 'https://homes.bg/2023-11-16_1/107297151', 'https://homes.bg/2023-11-16_1/107297152']",https://homes.bg/2023-11-16_1/107297148,False,,,,,
1569991,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-104m2-sofiya-zhk.-ovcha-kupel/as1569991,"Тристаен, 104m²","жк. Овча Купел, София",Тухла,"{'value': '162,424', 'currency': 'EUR', 'price_per_square_meter': '1,561 EUR/m²'}","['https://homes.bg/2024-06-06_1/109909049', 'https://homes.bg/2024-06-06_1/109909050', 'https://homes.bg/2024-06-06_1/109909051', 'https://homes.bg/2024-06-06_1/109909052', 'https://homes.bg/2024-06-06_1/109909053']",https://homes.bg/2024-06-06_1/109909049,False,,,,,
1556256,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-61m2-sofiya-zhk.-ovcha-kupel/as1556256,"Двустаен, 61m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '128,940', 'currency': 'EUR', 'price_per_square_meter': '2,113 EUR/m²'}","['https://homes.bg/2024-08-15_2/110851834', 'https://homes.bg/2024-08-15_2/110851835', 'https://homes.bg/2024-08-15_2/110851836', 'https://homes.bg/2024-08-15_2/110851837', 'https://homes.bg/2024-08-15_2/110851838', 'https://homes.bg/2024-08-15_2/110851839', 'https://homes.bg/2024-08-15_2/110851840', 'https://homes.bg/2024-08-15_2/110851841', 'https://homes.bg/2024-08-15_2/110851842', 'https://homes.bg/2024-08-15_2/110851843']",https://homes.bg/2024-08-15_2/110851834,False,,,,,
1562724,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-61m2-sofiya-zhk.-ovcha-kupel/as1562724,"Двустаен, 61m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '128,478', 'currency': 'EUR', 'price_per_square_meter': '2,106 EUR/m²'}","['https://homes.bg/2024-08-15_2/110851684', 'https://homes.bg/2024-08-15_2/110851685', 'https://homes.bg/2024-08-15_2/110851686', 'https://homes.bg/2024-08-15_2/110851687', 'https://homes.bg/2024-08-15_2/110851688', 'https://homes.bg/2024-08-15_2/110851689', 'https://homes.bg/2024-08-15_2/110851690', 'https://homes.bg/2024-08-15_2/110851691', 'https://homes.bg/2024-08-15_2/110851692', 'https://homes.bg/2024-08-15_2/110851693']",https://homes.bg/2024-08-15_2/110851684,False,,,,,
1582827,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-104m2-sofiya-zhk.-ovcha-kupel/as1582827,"Тристаен, 104m²","жк. Овча Купел, София","Тухла, Необзаведен, ТЕЦ","{'value': '199,900', 'currency': 'EUR', 'price_per_square_meter': '1,922 EUR/m²'}","['https://homes.bg/2024-08-15_1/110848422', 'https://homes.bg/2024-08-15_1/110848423', 'https://homes.bg/2024-08-15_1/110848424', 'https://homes.bg/2024-08-15_1/110848425', 'https://homes.bg/2024-08-15_1/110848426', 'https://homes.bg/2024-08-15_1/110848427', 'https://homes.bg/2024-08-15_1/110848428', 'https://homes.bg/2024-08-15_1/110848429', 'https://homes.bg/2024-08-15_1/110848430', 'https://homes.bg/2024-08-15_1/110848431']",https://homes.bg/2024-08-15_1/110848422,False,,,,,
1574611,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-106m2-sofiya-zhk.-ovcha-kupel/as1574611,"Тристаен, 106m²","жк. Овча Купел, София",Необзаведен,"{'value': '174,306', 'currency': 'EUR', 'price_per_square_meter': '1,644 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214352', 'https://homes.bg/2024-06-29_1/110214353', 'https://homes.bg/2024-06-29_1/110214354', 'https://homes.bg/2024-06-29_1/110214355']",https://homes.bg/2024-06-29_1/110214352,False,,,,,
1574612,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-74m2-sofiya-zhk.-ovcha-kupel/as1574612,"Двустаен, 74m²","жк. Овча Купел, София",Необзаведен,"{'value': '133,578', 'currency': 'EUR', 'price_per_square_meter': '1,805 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214356', 'https://homes.bg/2024-06-29_1/110214357', 'https://homes.bg/2024-06-29_1/110214358', 'https://homes.bg/2024-06-29_1/110214359']",https://homes.bg/2024-06-29_1/110214356,False,,,,,
1574609,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-106m2-sofiya-zhk.-ovcha-kupel/as1574609,"Тристаен, 106m²","жк. Овча Купел, София",Необзаведен,"{'value': '176,947', 'currency': 'EUR', 'price_per_square_meter': '1,669 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214344', 'https://homes.bg/2024-06-29_1/110214345', 'https://homes.bg/2024-06-29_1/110214346', 'https://homes.bg/2024-06-29_1/110214347']",https://homes.bg/2024-06-29_1/110214344,False,,,,,
1574606,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-57m2-sofiya-zhk.-ovcha-kupel/as1574606,"Двустаен, 57m²","жк. Овча Купел, София",Необзаведен,"{'value': '105,210', 'currency': 'EUR', 'price_per_square_meter': '1,845 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214332', 'https://homes.bg/2024-06-29_1/110214333', 'https://homes.bg/2024-06-29_1/110214334', 'https://homes.bg/2024-06-29_1/110214335']",https://homes.bg/2024-06-29_1/110214332,False,,,,,
1574607,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-66m2-sofiya-zhk.-ovcha-kupel/as1574607,"Двустаен, 66m²","жк. Овча Купел, София",Необзаведен,"{'value': '116,183', 'currency': 'EUR', 'price_per_square_meter': '1,760 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214336', 'https://homes.bg/2024-06-29_1/110214337', 'https://homes.bg/2024-06-29_1/110214338', 'https://homes.bg/2024-06-29_1/110214339']",https://homes.bg/2024-06-29_1/110214336,False,,,,,
1574610,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-67m2-sofiya-zhk.-ovcha-kupel/as1574610,"Двустаен, 67m²","жк. Овча Купел, София",Необзаведен,"{'value': '113,475', 'currency': 'EUR', 'price_per_square_meter': '1,693 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214348', 'https://homes.bg/2024-06-29_1/110214349', 'https://homes.bg/2024-06-29_1/110214350', 'https://homes.bg/2024-06-29_1/110214351']",https://homes.bg/2024-06-29_1/110214348,False,,,,,
1574614,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-140m2-sofiya-zhk.-ovcha-kupel/as1574614,"Четиристаен, 140m²","жк. Овча Купел, София",Необзаведен,"{'value': '266,760', 'currency': 'EUR', 'price_per_square_meter': '1,905 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214364', 'https://homes.bg/2024-06-29_1/110214365', 'https://homes.bg/2024-06-29_1/110214366', 'https://homes.bg/2024-06-29_1/110214367']",https://homes.bg/2024-06-29_1/110214364,False,,,,,
1574603,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-160m2-sofiya-zhk.-ovcha-kupel/as1574603,"Тристаен, 160m²","жк. Овча Купел, София",Необзаведен,"{'value': '303,468', 'currency': 'EUR', 'price_per_square_meter': '1,896 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214320', 'https://homes.bg/2024-06-29_1/110214321', 'https://homes.bg/2024-06-29_1/110214322', 'https://homes.bg/2024-06-29_1/110214323']",https://homes.bg/2024-06-29_1/110214320,False,,,,,
1574604,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-66m2-sofiya-zhk.-ovcha-kupel/as1574604,"Двустаен, 66m²","жк. Овча Купел, София",Необзаведен,"{'value': '116,183', 'currency': 'EUR', 'price_per_square_meter': '1,760 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214324', 'https://homes.bg/2024-06-29_1/110214325', 'https://homes.bg/2024-06-29_1/110214326', 'https://homes.bg/2024-06-29_1/110214327']",https://homes.bg/2024-06-29_1/110214324,False,,,,,
1574605,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-115m2-sofiya-zhk.-ovcha-kupel/as1574605,"Тристаен, 115m²","жк. Овча Купел, София",Необзаведен,"{'value': '218,405', 'currency': 'EUR', 'price_per_square_meter': '1,899 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214328', 'https://homes.bg/2024-06-29_1/110214329', 'https://homes.bg/2024-06-29_1/110214330', 'https://homes.bg/2024-06-29_1/110214331']",https://homes.bg/2024-06-29_1/110214328,False,,,,,
1574608,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-145m2-sofiya-zhk.-ovcha-kupel/as1574608,"Тристаен, 145m²","жк. Овча Купел, София",Необзаведен,"{'value': '254,503', 'currency': 'EUR', 'price_per_square_meter': '1,755 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214340', 'https://homes.bg/2024-06-29_1/110214341', 'https://homes.bg/2024-06-29_1/110214342', 'https://homes.bg/2024-06-29_1/110214343']",https://homes.bg/2024-06-29_1/110214340,False,,,,,
1574613,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-57m2-sofiya-zhk.-ovcha-kupel/as1574613,"Двустаен, 57m²","жк. Овча Купел, София",Необзаведен,"{'value': '103,086', 'currency': 'EUR', 'price_per_square_meter': '1,808 EUR/m²'}","['https://homes.bg/2024-06-29_1/110214360', 'https://homes.bg/2024-06-29_1/110214361', 'https://homes.bg/2024-06-29_1/110214362', 'https://homes.bg/2024-06-29_1/110214363']",https://homes.bg/2024-06-29_1/110214360,False,,,,,
1582080,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-71m2-sofiya-zhk.-ovcha-kupel/as1582080,"Двустаен, 71m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '159,407', 'currency': 'EUR', 'price_per_square_meter': '2,245 EUR/m²'}","['https://homes.bg/2024-08-10_1/110787510', 'https://homes.bg/2024-08-10_1/110787511', 'https://homes.bg/2024-08-10_1/110787512', 'https://homes.bg/2024-08-10_1/110787513']",https://homes.bg/2024-08-10_1/110787510,False,,,,,
1485514,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-116m2-sofiya-zhk.-ovcha-kupel/as1485514,"Тристаен, 116m²","жк. Овча Купел, София",Тухла,"{'value': '219,000', 'currency': 'EUR', 'price_per_square_meter': '1,887 EUR/m²'}","['https://homes.bg/2024-07-27_1/110595406', 'https://homes.bg/2024-07-27_1/110595407', 'https://homes.bg/2024-07-27_1/110595408', 'https://homes.bg/2024-07-27_1/110595409', 'https://homes.bg/2024-07-27_1/110595410', 'https://homes.bg/2024-07-27_1/110595411', 'https://homes.bg/2024-07-27_1/110595412', 'https://homes.bg/2024-07-27_1/110595413', 'https://homes.bg/2024-07-27_1/110595414', 'https://homes.bg/2024-07-27_1/110595415']",https://homes.bg/2024-07-27_1/110595406,False,,,,,
1581579,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-134m2-sofiya-zhk.-ovcha-kupel/as1581579,"Тристаен, 134m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '187,264', 'currency': 'EUR', 'price_per_square_meter': '1,397 EUR/m²'}","['https://homes.bg/2024-08-07_2/110745256', 'https://homes.bg/2024-08-07_2/110745257', 'https://homes.bg/2024-08-07_2/110745258', 'https://homes.bg/2024-08-07_2/110745259', 'https://homes.bg/2024-08-07_2/110745260', 'https://homes.bg/2024-08-07_2/110745261', 'https://homes.bg/2024-08-07_2/110745262', 'https://homes.bg/2024-08-07_2/110745263', 'https://homes.bg/2024-08-07_2/110745264', 'https://homes.bg/2024-08-07_2/110745265']",https://homes.bg/2024-08-07_2/110745256,False,,,,,
